
12/7/2023 7:06:15 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 9:32:00 PM |   ST2 |     1 |         -1 |   12/7/2023 9:32:00 PM |        36168 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/7/2023 9:32:06 PM |   ST2 |     1 |         -1 |   12/7/2023 9:32:00 PM |        36168 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/7/2023 9:32:11 PM |   ST2 |     1 |        392 |   12/7/2023 9:32:00 PM |        36168 |            0 |        36109 |        36419 |      2 |      2 |            36169 | <ST2>Order filled completely
12/7/2023 10:56:08 PM |   ST2 |     1 |        392 |   12/7/2023 9:32:00 PM |        36168 |        36146 |        36109 |        36419 |      2 |      2 |                0 | <ST2> Request to Close Sent
12/7/2023 10:56:08 PM |   ST2 |     1 |        393 |   12/7/2023 9:32:00 PM |        36168 |        36146 |        36109 |        36419 |      2 |      2 |                0 | <ST2>Order 393 CLOSE POSITION - Timeout before end of trading hours
12/7/2023 10:56:13 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 10:59:04 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 10:59:37 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 11:01:36 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 11:03:38 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 11:05:18 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/7/2023 11:11:27 PM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 6:53:15 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 7:12:56 AM |   ST  |   ID  |     ID_IB  |          Trigger Time  |    LMT Open  |   LMT Close |         SL0  |          PT  |  Quantity  |  Filled  |    AvgPriceFill  |  INIT               
12/8/2023 9:28:08 AM |   ST2 |     1 |         -1 |   12/8/2023 9:28:00 AM |        36145 |            0 |            0 |            0 |      0 |      0 |                0 | Condition ST2 reached
12/8/2023 9:28:13 AM |   ST2 |     1 |         -1 |   12/8/2023 9:28:00 AM |        36145 |            0 |            0 |            0 |      2 |      0 |                0 | <ST2> Request to Open Sent
12/8/2023 9:28:24 AM |   ST2 |     1 |        394 |   12/8/2023 9:28:00 AM |        36145 |            0 |        36086 |        36396 |      2 |      2 |            36146 | <ST2>Order filled completely
